ROI	Subj1	Subj2	GroupStr	VideoType	Y	Yz
Ventral_Attention	BSCMR083	BSCMR136	B_B	horror	-0.13604974992151705	-0.13689860302431933
Ventral_Attention	BSCMR083	BSCMR136	B_B	neutral	0.027935899253809716	0.027943169851871313
Ventral_Attention	BSCMR083	BSCMR137	B_B	erotic	-0.004086635600835428	-0.004086658350806002
Ventral_Attention	BSCMR083	BSCMR137	B_B	horror	0.3065494264291349	0.316732474595413
Ventral_Attention	BSCMR083	BSCMR137	B_B	neutral	0.13761078541390842	0.1384894230271518
Ventral_Attention	BSCMR083	BSCMR138	B_B	erotic	0.3330167986364843	0.346217530995388
Ventral_Attention	BSCMR083	BSCMR138	B_B	horror	0.17051077867529482	0.1721926900668877
Ventral_Attention	BSCMR083	BSCMR138	B_B	neutral	0.1984970988956562	0.2011675208110209
Ventral_Attention	BSCMR083	BSCMR139	B_B	erotic	-0.12250441698883954	-0.12312281642174014
Ventral_Attention	BSCMR083	BSCMR139	B_B	horror	-0.11059404640794536	-0.11104827804906553
Ventral_Attention	BSCMR083	BSCMR139	B_B	neutral	-0.20449844450123464	-0.20742286374976895
Ventral_Attention	BSCMR083	BSCMR140	B_B	erotic	-0.01776374863298629	-0.01776561744164786
Ventral_Attention	BSCMR083	BSCMR140	B_B	horror	0.18583331022614522	0.1880179490898192
Ventral_Attention	BSCMR083	BSCMR140	B_B	neutral	0.015116211224568474	0.015117362733068707
Ventral_Attention	BSCMR083	BSCMR141	B_B	erotic	0.112670911695306	0.11315135224233835
Ventral_Attention	BSCMR083	BSCMR141	B_B	horror	0.05406275797527621	0.05411552175145408
Ventral_Attention	BSCMR083	BSCMR141	B_B	neutral	-0.19434758219410736	-0.19685147643841552
Ventral_Attention	BSCMR083	BSCMR143	B_B	erotic	-0.029202645471473637	-0.029210951006809427
Ventral_Attention	BSCMR083	BSCMR143	B_B	horror	0.4854704439243087	0.5301168992435908
Ventral_Attention	BSCMR083	BSCMR143	B_B	neutral	-0.038315830440687176	-0.03833459750142949
Ventral_Attention	BSCMR083	BSCMR144	B_B	erotic	-0.2164811109141184	-0.2199612322986404
Ventral_Attention	BSCMR083	BSCMR144	B_B	horror	0.2683092334266468	0.2750410027694542
Ventral_Attention	BSCMR083	BSCMR144	B_B	neutral	-0.18499278066984834	-0.1871474950067532
Ventral_Attention	BSCMR083	BSCMR145	B_B	erotic	0.16189828928594757	0.16333546828087508
Ventral_Attention	BSCMR083	BSCMR145	B_B	horror	0.37981473737837923	0.39984313838922814
Ventral_Attention	BSCMR083	BSCMR145	B_B	neutral	0.0017045831364099675	0.0017045847873605174
Ventral_Attention	BSCMR083	BSCMR146	B_B	erotic	-0.003413725342488741	-0.0034137386032211253
Ventral_Attention	BSCMR083	BSCMR146	B_B	horror	0.07914384864286611	0.0793097181980929
Ventral_Attention	BSCMR083	BSCMR146	B_B	neutral	-0.33367435374248494	-0.3469572873272921
Ventral_Attention	BSCMR083	BSCMR148	B_B	erotic	-0.23593773227968584	-0.24046798511849748
Ventral_Attention	BSCMR083	BSCMR148	B_B	horror	-0.031886168253610694	-0.031896981367885456
Ventral_Attention	BSCMR083	BSCMR148	B_B	neutral	0.015664761333823413	0.015666042820338663
Ventral_Attention	BSCMR085	BSCMR086	B_B	erotic	-0.2572690523573858	-0.263181683010067
Ventral_Attention	BSCMR085	BSCMR086	B_B	horror	0.12645913858476251	0.12713978944375987
Ventral_Attention	BSCMR085	BSCMR086	B_B	neutral	0.40922791801596403	0.4346834812894977
Ventral_Attention	BSCMR085	BSCMR122	B_B	erotic	-0.023408087478710305	-0.023412364282764442
Ventral_Attention	BSCMR085	BSCMR122	B_B	horror	0.007396615403391621	0.007396750297230581
Ventral_Attention	BSCMR085	BSCMR122	B_B	neutral	-0.04299649582774135	-0.04302302111096362
Ventral_Attention	BSCMR085	BSCMR125	B_B	erotic	-0.019104869335043958	-0.019107194244716574
Ventral_Attention	BSCMR085	BSCMR125	B_B	horror	0.16594694874830798	0.16749592821276948
Ventral_Attention	BSCMR085	BSCMR125	B_B	neutral	0.06272609988271421	0.06280856125004897
Ventral_Attention	BSCMR085	BSCMR126	B_B	erotic	0.35597704336947483	0.3722715831388389
Ventral_Attention	BSCMR085	BSCMR126	B_B	horror	0.14430675567056858	0.14532116328853562
Ventral_Attention	BSCMR085	BSCMR126	B_B	neutral	0.13246162067812892	0.13324460781069403
Ventral_Attention	BSCMR085	BSCMR127	B_B	erotic	-0.2323755193871533	-0.23669912315685776
Ventral_Attention	BSCMR085	BSCMR127	B_B	horror	0.2491868558702456	0.25454564596208157
Ventral_Attention	BSCMR085	BSCMR127	B_B	neutral	-0.06572717716281494	-0.06582207174428359
Ventral_Attention	BSCMR085	BSCMR128	B_B	erotic	-0.35019475290173585	-0.3656657121453142
Ventral_Attention	BSCMR085	BSCMR128	B_B	horror	0.1973824165138496	0.20000738395619522
Ventral_Attention	BSCMR085	BSCMR128	B_B	neutral	0.09147538433045746	0.09173182063518968
Ventral_Attention	BSCMR085	BSCMR129	B_B	erotic	0.10153130264489023	0.10188235860043574
Ventral_Attention	BSCMR085	BSCMR129	B_B	horror	0.45816173528714055	0.49498214182464034
Ventral_Attention	BSCMR085	BSCMR129	B_B	neutral	-0.053717704546625576	-0.0537694633112797
Ventral_Attention	BSCMR085	BSCMR130	B_B	erotic	-0.162532395744271	-0.1639867114573741
Ventral_Attention	BSCMR085	BSCMR130	B_B	horror	0.330104829114666	0.3429458991072398
Ventral_Attention	BSCMR085	BSCMR130	B_B	neutral	0.0872396485708189	0.08746198464593226
Ventral_Attention	BSCMR085	BSCMR131	B_B	erotic	-0.14496548762382147	-0.1459939701232266
Ventral_Attention	BSCMR085	BSCMR131	B_B	horror	-0.04531849466643992	-0.045349557480100416
Ventral_Attention	BSCMR085	BSCMR131	B_B	neutral	0.34263198586222265	0.35707156504738524
Ventral_Attention	BSCMR085	BSCMR132	B_B	erotic	-0.018051317795676116	-0.018053278853511042
Ventral_Attention	BSCMR085	BSCMR132	B_B	horror	-0.023844895728762687	-0.023849416507186888
Ventral_Attention	BSCMR085	BSCMR132	B_B	neutral	0.27892940798220206	0.28652078297236133
Ventral_Attention	BSCMR085	BSCMR135	B_B	erotic	-0.016233738247117737	-0.01623516452136614
Ventral_Attention	BSCMR085	BSCMR135	B_B	horror	0.19447481354948085	0.19698370548521182
Ventral_Attention	BSCMR085	BSCMR135	B_B	neutral	-0.07527025053292447	-0.07541288636271144
Ventral_Attention	BSCMR085	BSCMR136	B_B	erotic	-0.19119121975651565	-0.19357329344136057
Ventral_Attention	BSCMR085	BSCMR136	B_B	horror	0.09389193249112833	0.09416930868052083
Ventral_Attention	BSCMR085	BSCMR136	B_B	neutral	-0.10069941737929178	-0.10104187996518096
Ventral_Attention	BSCMR085	BSCMR137	B_B	erotic	0.19882698418251812	0.20151096050068298
Ventral_Attention	BSCMR085	BSCMR137	B_B	horror	0.3808046170468522	0.40100039914729513
Ventral_Attention	BSCMR085	BSCMR137	B_B	neutral	-0.28505762589896927	-0.2931784487991328
Ventral_Attention	BSCMR085	BSCMR138	B_B	erotic	0.28161872434326574	0.2894393668208846
Ventral_Attention	BSCMR085	BSCMR138	B_B	horror	0.0025148330601334674	0.0025148383617446812
Ventral_Attention	BSCMR085	BSCMR138	B_B	neutral	-0.18963075901442483	-0.19195412727429745
Ventral_Attention	BSCMR085	BSCMR139	B_B	erotic	0.1012761807809353	0.1016245861332212
Ventral_Attention	BSCMR085	BSCMR139	B_B	horror	-0.04415174483714923	-0.044180467898881325
Ventral_Attention	BSCMR085	BSCMR139	B_B	neutral	0.16681864928860324	0.1683924473674661
Ventral_Attention	BSCMR085	BSCMR140	B_B	erotic	0.2252572687904654	0.2291875508774811
Ventral_Attention	BSCMR085	BSCMR140	B_B	horror	0.12240524188030863	0.1230221315244345
Ventral_Attention	BSCMR085	BSCMR140	B_B	neutral	-0.195414334568037	-0.19796034208559862
Ventral_Attention	BSCMR085	BSCMR141	B_B	erotic	0.03634358834014403	0.03635960258748943
Ventral_Attention	BSCMR085	BSCMR141	B_B	horror	0.13489645674465098	0.1357237476314332
Ventral_Attention	BSCMR085	BSCMR141	B_B	neutral	-0.28854254840459775	-0.2969757182262063
Ventral_Attention	BSCMR085	BSCMR143	B_B	erotic	-0.012355385331072055	-0.012356014094697663
Ventral_Attention	BSCMR085	BSCMR143	B_B	horror	-0.04546521997773648	-0.045496585731717686
Ventral_Attention	BSCMR085	BSCMR143	B_B	neutral	0.07761464254501721	0.07777105934058133
Ventral_Attention	BSCMR085	BSCMR144	B_B	erotic	0.05779523156512429	0.05785971176543886
Ventral_Attention	BSCMR085	BSCMR144	B_B	horror	0.26776395979789486	0.27445352240744364
Ventral_Attention	BSCMR085	BSCMR144	B_B	neutral	0.06838384996673144	0.06849074568348021
Ventral_Attention	BSCMR085	BSCMR145	B_B	erotic	0.06034060300138629	0.06041399654785816
Ventral_Attention	BSCMR085	BSCMR145	B_B	horror	0.05623320572154989	0.05629259148477617
Ventral_Attention	BSCMR085	BSCMR145	B_B	neutral	0.16665240955619107	0.16822145388995718
Ventral_Attention	BSCMR085	BSCMR146	B_B	erotic	-0.23770181309105826	-0.24233688094451805
Ventral_Attention	BSCMR085	BSCMR146	B_B	horror	0.3843656427496406	0.4051720413088527
Ventral_Attention	BSCMR085	BSCMR146	B_B	neutral	-0.22741789745883953	-0.2314648433600195
Ventral_Attention	BSCMR085	BSCMR148	B_B	erotic	0.26960320614564987	0.2764358774162459
Ventral_Attention	BSCMR085	BSCMR148	B_B	horror	-0.17002232559374944	-0.17168965359532615
Ventral_Attention	BSCMR085	BSCMR148	B_B	neutral	-0.32840355301702295	-0.3410377646726875
Ventral_Attention	BSCMR086	BSCMR122	B_B	erotic	0.11718344495929647	0.11772429427215106
Ventral_Attention	BSCMR086	BSCMR122	B_B	horror	-0.13219288006817217	-0.1329710775469648
Ventral_Attention	BSCMR086	BSCMR122	B_B	neutral	0.03384031379751367	0.03385324028218088
Ventral_Attention	BSCMR086	BSCMR125	B_B	erotic	-0.252002711026124	-0.2575501817062976
Ventral_Attention	BSCMR086	BSCMR125	B_B	horror	0.16453866323804045	0.16604810947804877
Ventral_Attention	BSCMR086	BSCMR125	B_B	neutral	0.15769053654302576	0.15901745115135915
Ventral_Attention	BSCMR086	BSCMR126	B_B	erotic	0.2411023001725313	0.24594411499596094
Ventral_Attention	BSCMR086	BSCMR126	B_B	horror	0.27887748700917736	0.28646448255095003
Ventral_Attention	BSCMR086	BSCMR126	B_B	neutral	0.15944028393820583	0.16081232761139175
Ventral_Attention	BSCMR086	BSCMR127	B_B	erotic	0.05148661691195491	0.05153218421538201
Ventral_Attention	BSCMR086	BSCMR127	B_B	horror	0.3266100526759247	0.3390287782302899
Ventral_Attention	BSCMR086	BSCMR127	B_B	neutral	0.18893661060138642	0.19123418449248425
Ventral_Attention	BSCMR086	BSCMR128	B_B	erotic	-0.07677353794858241	-0.07692491256572184
Ventral_Attention	BSCMR086	BSCMR128	B_B	horror	0.2910195545468242	0.2996797959314117
Ventral_Attention	BSCMR086	BSCMR128	B_B	neutral	0.04701416450465309	0.047048849480955036
Ventral_Attention	BSCMR086	BSCMR129	B_B	erotic	0.11743792628435504	0.11798232658700632
Ventral_Attention	BSCMR086	BSCMR129	B_B	horror	0.3278657084258137	0.3404350212698122
Ventral_Attention	BSCMR086	BSCMR129	B_B	neutral	-0.06451990858134751	-0.06460966108751026
Ventral_Attention	BSCMR086	BSCMR130	B_B	erotic	9.05907630303859e-05	9.059076327820256e-05
Ventral_Attention	BSCMR086	BSCMR130	B_B	horror	0.22894568268178028	0.23307654533831876
Ventral_Attention	BSCMR086	BSCMR130	B_B	neutral	-0.09685827743914201	-0.0971628867193762
Ventral_Attention	BSCMR086	BSCMR131	B_B	erotic	0.27434898785453155	0.2815607648521777
Ventral_Attention	BSCMR086	BSCMR131	B_B	horror	0.23710721521433858	0.2417067693882843
Ventral_Attention	BSCMR086	BSCMR131	B_B	neutral	0.321439619365257	0.33325178767298075
Ventral_Attention	BSCMR086	BSCMR132	B_B	erotic	-0.03198023058601807	-0.0319911397163823
Ventral_Attention	BSCMR086	BSCMR132	B_B	horror	0.06781012527909093	0.06791434810906186
Ventral_Attention	BSCMR086	BSCMR132	B_B	neutral	-0.019532475741565605	-0.01953496030481147
Ventral_Attention	BSCMR086	BSCMR135	B_B	erotic	0.06440749855810819	0.06449678198725152
Ventral_Attention	BSCMR086	BSCMR135	B_B	horror	0.2986743929005353	0.3080635283998485
Ventral_Attention	BSCMR086	BSCMR135	B_B	neutral	-0.15578288304732524	-0.15706175253578886
Ventral_Attention	BSCMR086	BSCMR136	B_B	erotic	0.054320921828707486	0.05437444600356495
Ventral_Attention	BSCMR086	BSCMR136	B_B	horror	-0.18447308358399847	-0.18660943596641377
Ventral_Attention	BSCMR086	BSCMR136	B_B	neutral	0.04984542031497063	0.0498867633751953
Ventral_Attention	BSCMR086	BSCMR137	B_B	erotic	-0.020559364593145973	-0.020562262056632905
Ventral_Attention	BSCMR086	BSCMR137	B_B	horror	0.012211078924898772	0.012211685912356362
Ventral_Attention	BSCMR086	BSCMR137	B_B	neutral	-0.22699475283823564	-0.23101866583653707
Ventral_Attention	BSCMR086	BSCMR138	B_B	erotic	0.23820365931431597	0.24286884795413838
Ventral_Attention	BSCMR086	BSCMR138	B_B	horror	0.3074777369003806	0.3177573910709123
Ventral_Attention	BSCMR086	BSCMR138	B_B	neutral	-0.0345993026591938	-0.03461311899489262
Ventral_Attention	BSCMR086	BSCMR139	B_B	erotic	0.03449002802598319	0.034503713804649866
Ventral_Attention	BSCMR086	BSCMR139	B_B	horror	0.19594868748021196	0.1985159707305379
Ventral_Attention	BSCMR086	BSCMR139	B_B	neutral	0.4310136963183994	0.4611409938421464
Ventral_Attention	BSCMR086	BSCMR140	B_B	erotic	0.0597301745802073	0.05980136001343327
Ventral_Attention	BSCMR086	BSCMR140	B_B	horror	0.22961937179787656	0.23378761580088714
Ventral_Attention	BSCMR086	BSCMR140	B_B	neutral	0.005841051095025371	0.005841117524474582
Ventral_Attention	BSCMR086	BSCMR141	B_B	erotic	-0.04229037553180349	-0.042315614392753775
Ventral_Attention	BSCMR086	BSCMR141	B_B	horror	0.25712196528221887	0.26302417698504665
Ventral_Attention	BSCMR086	BSCMR141	B_B	neutral	-0.1337450350246562	-0.13455117005411127
Ventral_Attention	BSCMR086	BSCMR143	B_B	erotic	0.07655688890522988	0.0767069826263026
Ventral_Attention	BSCMR086	BSCMR143	B_B	horror	0.27580373286822085	0.28313459743034164
Ventral_Attention	BSCMR086	BSCMR143	B_B	neutral	0.0410501573715568	0.0410732387973715
Ventral_Attention	BSCMR086	BSCMR144	B_B	erotic	-0.004707807113226567	-0.004707841894101512
Ventral_Attention	BSCMR086	BSCMR144	B_B	horror	0.012812841480539681	0.012813542706338972
Ventral_Attention	BSCMR086	BSCMR144	B_B	neutral	-0.1613735700177247	-0.162796672322127
Ventral_Attention	BSCMR086	BSCMR145	B_B	erotic	-0.047758551130336696	-0.04779491139874602
Ventral_Attention	BSCMR086	BSCMR145	B_B	horror	0.24739876794402998	0.25264008058410825
Ventral_Attention	BSCMR086	BSCMR145	B_B	neutral	0.38182486900295504	0.40219423631589146
Ventral_Attention	BSCMR086	BSCMR146	B_B	erotic	0.006979942879050189	0.006980056235711556
Ventral_Attention	BSCMR086	BSCMR146	B_B	horror	0.16896934811161818	0.17060553040077542
Ventral_Attention	BSCMR086	BSCMR146	B_B	neutral	-0.08408103834816681	-0.0842800234405193
Ventral_Attention	BSCMR086	BSCMR148	B_B	erotic	0.00017753297954429569	0.00017753298140945478
Ventral_Attention	BSCMR086	BSCMR148	B_B	horror	-0.1519702549720818	-0.1531566543625775
Ventral_Attention	BSCMR086	BSCMR148	B_B	neutral	-0.022946762824042597	-0.022950791666297654
Ventral_Attention	BSCMR088	BSCMR089	A_A	erotic	-0.0004907887577292829	-0.0004907887971353077
Ventral_Attention	BSCMR088	BSCMR089	A_A	horror	0.03723529775473043	0.03725252059315287
Ventral_Attention	BSCMR088	BSCMR089	A_A	neutral	0.04032456245576849	0.04034644066333176
Ventral_Attention	BSCMR088	BSCMR090	A_A	erotic	0.10075788783795388	0.1011009497614578
Ventral_Attention	BSCMR088	BSCMR090	A_A	horror	0.27227601805742013	0.2793204425343139
Ventral_Attention	BSCMR088	BSCMR090	A_A	neutral	-0.10926530139452117	-0.10970327914414268
Ventral_Attention	BSCMR088	BSCMR091	A_A	erotic	0.05520458659818239	0.05526076887758925
Ventral_Attention	BSCMR088	BSCMR091	A_A	horror	0.0965013868513604	0.09680262880048138
Ventral_Attention	BSCMR088	BSCMR091	A_A	neutral	-0.1897453971638932	-0.1920730442427807
Ventral_Attention	BSCMR088	BSCMR092	A_A	erotic	0.2095797969093802	0.21273179814895365
Ventral_Attention	BSCMR088	BSCMR092	A_A	horror	0.3849741973956168	0.4058862830139688
Ventral_Attention	BSCMR088	BSCMR092	A_A	neutral	0.2351355778326748	0.2396187152316171
Ventral_Attention	BSCMR088	BSCMR093	A_A	erotic	0.1932110488378391	0.19567060054577456
Ventral_Attention	BSCMR088	BSCMR093	A_A	horror	-0.002010839101552507	-0.0020108418118175517
Ventral_Attention	BSCMR088	BSCMR093	A_A	neutral	0.14576836358152895	0.14681417839521518
Ventral_Attention	BSCMR088	BSCMR094	A_A	erotic	0.05984981205889599	0.05992142671189993
Ventral_Attention	BSCMR088	BSCMR094	A_A	horror	0.37774912535809907	0.39743151553558154
Ventral_Attention	BSCMR088	BSCMR094	A_A	neutral	0.010640115695599563	0.01064051725268924
Ventral_Attention	BSCMR088	BSCMR095	A_A	erotic	-0.3513156407930178	-0.3669438483279192
Ventral_Attention	BSCMR088	BSCMR095	A_A	horror	0.2862601982145108	0.29448787155309103
Ventral_Attention	BSCMR088	BSCMR095	A_A	neutral	-0.2620242700622731	-0.26828066827394037
Ventral_Attention	BSCMR088	BSCMR096	A_A	erotic	0.1365023286357321	0.1373597457009155
Ventral_Attention	BSCMR088	BSCMR096	A_A	horror	-0.17018098454969818	-0.17185304006953311
Ventral_Attention	BSCMR088	BSCMR096	A_A	neutral	0.018825028316153066	0.018827252537562816
Ventral_Attention	BSCMR088	BSCMR097	A_A	erotic	0.018075037406941327	0.01807700620649978
Ventral_Attention	BSCMR088	BSCMR097	A_A	horror	0.15557629400805836	0.1568500322135333
Ventral_Attention	BSCMR088	BSCMR097	A_A	neutral	0.1992269625740107	0.20192743622514692
Ventral_Attention	BSCMR088	BSCMR098	A_A	erotic	-0.14024348060933	-0.14117393294538952
Ventral_Attention	BSCMR088	BSCMR098	A_A	horror	0.06030148675497234	0.06037473745217646
Ventral_Attention	BSCMR088	BSCMR098	A_A	neutral	0.18115567574754637	0.18317731944648818
Ventral_Attention	BSCMR088	BSCMR099	A_A	erotic	0.1853148947166165	0.1874810437562367
Ventral_Attention	BSCMR088	BSCMR099	A_A	horror	0.3135304754241612	0.3244559893938188
Ventral_Attention	BSCMR088	BSCMR099	A_A	neutral	0.14377931984241066	0.14478255212881008
Ventral_Attention	BSCMR088	BSCMR100	A_A	erotic	0.028823848200238776	0.028831834602782394
Ventral_Attention	BSCMR088	BSCMR100	A_A	horror	-0.007832025838820188	-0.007832185985177403
Ventral_Attention	BSCMR088	BSCMR100	A_A	neutral	0.25668797902895674	0.2625595235170024
Ventral_Attention	BSCMR088	BSCMR101	A_A	erotic	-0.04650613604266532	-0.04653970776362251
Ventral_Attention	BSCMR088	BSCMR101	A_A	horror	-0.016051811584641664	-0.016053190437910092
Ventral_Attention	BSCMR088	BSCMR101	A_A	neutral	-0.008889597029018113	-0.008889831206731875
Ventral_Attention	BSCMR088	BSCMR102	A_A	erotic	0.03759853678737709	0.03761626888678015
Ventral_Attention	BSCMR088	BSCMR102	A_A	horror	0.25097728965203864	0.2564555262987051
Ventral_Attention	BSCMR088	BSCMR102	A_A	neutral	0.1840576998900903	0.18617945272872222
Ventral_Attention	BSCMR088	BSCMR104	A_A	erotic	0.18336422900046193	0.18546175987454647
Ventral_Attention	BSCMR088	BSCMR104	A_A	horror	0.11404442388504017	0.11454274399170675
Ventral_Attention	BSCMR088	BSCMR104	A_A	neutral	0.2853344130392955	0.29347974217166356
Ventral_Attention	BSCMR088	BSCMR105	A_A	erotic	0.016382889759789382	0.016384355713369034
Ventral_Attention	BSCMR088	BSCMR105	A_A	horror	0.23113127690825494	0.23538425962614853
Ventral_Attention	BSCMR088	BSCMR105	A_A	neutral	-0.0821696247317087	-0.08235530979548643
Ventral_Attention	BSCMR088	BSCMR107	A_A	erotic	0.029832508142134527	0.02984136296834622
Ventral_Attention	BSCMR088	BSCMR107	A_A	horror	0.0619021527721328	0.06198140219167932
Ventral_Attention	BSCMR088	BSCMR107	A_A	neutral	0.17054199708801082	0.17222484347661307
Ventral_Attention	BSCMR088	BSCMR109	A_A	erotic	-0.013443769147584517	-0.01344457915497796
Ventral_Attention	BSCMR088	BSCMR109	A_A	horror	0.15098305503829873	0.15214627091190414
Ventral_Attention	BSCMR088	BSCMR109	A_A	neutral	0.06354910217981954	0.0636348575061276
Ventral_Attention	BSCMR088	BSCMR110	A_A	erotic	0.3407016059778531	0.35488605611949275
Ventral_Attention	BSCMR088	BSCMR110	A_A	horror	0.07967070037577827	0.07983991309558931
Ventral_Attention	BSCMR088	BSCMR110	A_A	neutral	-0.08166979518236984	-0.0818521032976581
Ventral_Attention	BSCMR088	BSCMR111	A_A	erotic	-0.1449607856277799	-0.14598916719699967
Ventral_Attention	BSCMR088	BSCMR111	A_A	horror	0.10578909041462309	0.10618640197908756
Ventral_Attention	BSCMR088	BSCMR111	A_A	neutral	-0.024530890772426397	-0.024535813157060278
Ventral_Attention	BSCMR089	BSCMR090	A_A	erotic	-0.19437141763482302	-0.19687624762598227
Ventral_Attention	BSCMR089	BSCMR090	A_A	horror	0.20858987026259934	0.21169661693619402
Ventral_Attention	BSCMR089	BSCMR090	A_A	neutral	-0.3412853995091377	-0.35554666275204894
Ventral_Attention	BSCMR089	BSCMR091	A_A	erotic	0.06236883778109883	0.062449895979359266
Ventral_Attention	BSCMR089	BSCMR091	A_A	horror	0.29573808881938585	0.3048427223152883
Ventral_Attention	BSCMR089	BSCMR091	A_A	neutral	0.16782433929306712	0.16942710422164398
Ventral_Attention	BSCMR089	BSCMR092	A_A	erotic	0.23702082371308408	0.24161523363731494
Ventral_Attention	BSCMR089	BSCMR092	A_A	horror	0.13714319347790735	0.13801283673695305
Ventral_Attention	BSCMR089	BSCMR092	A_A	neutral	-0.031242465560081527	-0.03125263668748193
Ventral_Attention	BSCMR089	BSCMR093	A_A	erotic	-0.07495552118653462	-0.07509637125260982
